univ,docs,cites,top_papers,cpp,country,cluster,tier,sim_to_ECNU
"BEIJING INSTITUTE OF GENOMICS, CAS",1219.0,49493.0,46.0,40.601853978671045,CHINA MAINLAND,0,Type-0,-0.786394859728923
BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY,966.0,28964.0,19.0,29.985351966873708,CHINA MAINLAND,0,Type-0,-0.8213147896653124
"BEIJING INSTITUTE OF NANOENERGY & NANOSYSTEMS, CAS",3145.0,213710.0,199.0,67.95058505564387,CHINA MAINLAND,0,Type-0,0.4373211057391358
BEIJING INSTITUTE OF PETROCHEMICAL TECHNOLOGY,462.0,6661.0,5.0,14.42,CHINA MAINLAND,0,Type-0,-0.8352982051010996
BEIJING INSTITUTE OF TECHNOLOGY,54013.0,1140747.0,1409.0,21.120585784903632,CHINA MAINLAND,2,Type-2,0.9924603469121641
BEIJING INTERNATIONAL STUDIES UNIVERSITY,188.0,2431.0,5.0,12.930000000000001,CHINA MAINLAND,0,Type-0,-0.8415544916592118
BEIJING JIAOTONG UNIVERSITY,24344.0,378578.0,311.0,15.549337824515282,CHINA MAINLAND,0,Type-0,0.9540083941708101
BEIJING JISHUITAN HOSP,901.0,11638.0,4.0,12.92,nan,0,Type-0,-0.8202446508910309
BEIJING KEIN RES CTR NAT SCI,76.0,10639.0,13.0,139.99,nan,0,Type-0,-0.9545773357012606
BEIJING KEY LAB ENERGY ECON & ENVIRONM MANAGEMENT,357.0,20558.0,47.0,57.58450980392156,nan,0,Type-0,-0.8426710027891673
BEIJING KEY LAB TRANSLAT MED CEREBROVASC DIS,241.0,4442.0,2.0,18.43,nan,0,Type-0,-0.8474019414287108
BEIJING NEUROSURGICAL INSTITUTE,1277.0,29986.0,15.0,23.47809710258418,CHINA MAINLAND,0,Type-0,-0.8053956412037957
BEIJING NORMAL UNIVERSITY,42821.0,853080.0,866.0,19.9219768337965,CHINA MAINLAND,2,Type-2,0.9991098615736422
BEIJING NORMAL UNIVERSITY - HONG KONG BAPTIST UNIVERSITY UNITED INTERNATIONAL COLLEGE,163.0,5589.0,9.0,34.29,CHINA MAINLAND,0,Type-0,-0.8608393291032048
BEIJING TECHNOLOGY & BUSINESS UNIVERSITY,8727.0,171764.0,191.0,19.68205683510943,CHINA MAINLAND,0,Type-0,0.8348362333136328
BEIJING TONGREN HOSP,58.0,6602.0,4.0,113.83000000000001,nan,0,Type-0,-0.9378083922001437
BEIJING UNION UNIVERSITY,170.0,2931.0,7.0,17.24,CHINA MAINLAND,0,Type-0,-0.844963257806313
BEIJING UNIVERSITY OF AGRICULTURE,937.0,13934.0,15.0,14.871760939167556,CHINA MAINLAND,0,Type-0,-0.8127932815812291
BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,25726.0,739939.0,706.0,28.762073000077745,CHINA MAINLAND,2,Type-2,0.9876344460501173
BEIJING UNIVERSITY OF CHINESE MEDICINE,10386.0,151295.0,106.0,14.568265934912382,CHINA MAINLAND,0,Type-0,0.6246718237852258
BEIJING UNIVERSITY OF CIVIL ENGINEERING & ARCHITECTURE,3411.0,53712.0,58.0,15.74914687774846,CHINA MAINLAND,0,Type-0,-0.5868294948033538
BEIJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,18959.0,277948.0,244.0,14.659228862281767,CHINA MAINLAND,0,Type-0,0.929781779308578
BEIJING UNIVERSITY OF TECHNOLOGY,30591.0,513868.0,408.0,16.798291000621095,CHINA MAINLAND,0,Type-0,0.9709210605512897
BEIRUT ARAB UNIVERSITY,284.0,4641.0,0.0,16.34,LEBANON,0,Type-0,-0.8453439790904291
BEKES CTY PANDY KALMAN HOSP,13.0,7477.0,4.0,575.15,nan,0,Type-0,-0.8114843731850138
BELARUSIAN STATE UNIVERSITY,3327.0,81734.0,47.0,24.567090471896606,BELARUS,0,Type-0,-0.5877488991695786
BELFAST CITY HOSPITAL,501.0,17802.0,21.0,35.53,NORTHERN IRELAND,0,Type-0,-0.842952923496515
BELFAST HLTH & SOCIAL CARE TRUST,808.0,26248.0,25.0,32.49,nan,0,Type-0,-0.8250568511023817
BELGIAN NUCLEAR RESEARCH CENTRE (SCK CEN),556.0,7628.0,1.0,13.72,BELGIUM,0,Type-0,-0.8342360254111525
BELGOROD STATE UNIVERSITY,586.0,13705.0,1.0,23.39,RUSSIA,0,Type-0,-0.8419699460207767
BELLEVUE COLL,72.0,25847.0,25.0,358.99,nan,0,Type-0,-0.9608376325496534
BELLEVUE HOSPITAL CENTER,377.0,14719.0,16.0,39.04,USA,0,Type-0,-0.8545065885285182
BELLVITGE UNIVERSITY HOSPITAL,5507.0,158111.0,142.0,28.713023424732157,SPAIN,0,Type-0,0.4679718407682613
BEN-GURION UNIVERSITY OF THE NEGEV,23094.0,409078.0,292.0,17.71229626742877,ISRAEL,0,Type-0,0.9578694964116846
BENAROYA RESEARCH INSTITUTE,681.0,25140.0,20.0,36.91685756240822,USA,0,Type-0,-0.8385733397693709
BENEFIS HLTH GRP,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,3465.0,69005.0,38.0,19.91456277056277,MEXICO,0,Type-0,-0.6069094146648486
BENERAL PRACTICE & PRIMARY HLTH CARE ACAD CTR,1.0,4632.0,1.0,4632.0,nan,3,Type-3,-0.18746619022051617
BENGBU MEDICAL UNIVERSITY,2958.0,34031.0,31.0,11.502680865449628,CHINA MAINLAND,0,Type-0,-0.6840044560159274
BENHA UNIVERSITY,5449.0,85392.0,44.0,15.671714075977244,EGYPT,0,Type-0,-0.318150633382902
BENI SUEF UNIVERSITY,6092.0,108419.0,78.0,17.7967137229153,EGYPT,0,Type-0,-0.00411818436912784
BENIN CLIN RES INST IRCB,7.0,19122.0,6.0,2731.71,nan,0,Type-0,-0.24834463003248605
BENNETT UNIV,364.0,4253.0,0.0,11.679999999999998,nan,0,Type-0,-0.8386481547218003
BENSON IDAHOSA UNIV,15.0,4371.0,13.0,291.4,nan,0,Type-0,-0.9916637225214423
BENTLEY UNIVERSITY,675.0,11278.0,8.0,16.705081481481482,USA,0,Type-0,-0.8287319706538907
BERKELEY GEOCHRONOLGY CENTER,298.0,9736.0,6.0,32.67,USA,0,Type-0,-0.8572361781341341
BERLIN BRANDENBURG INST ADV BIODIVERS RES,108.0,6889.0,7.0,63.79,nan,0,Type-0,-0.8922169643209983
BERLIN BRANDENBURG INST ADV BIODIVERS RES BBIB,588.0,29247.0,41.0,49.74142857142857,nan,0,Type-0,-0.8339385528019932
BERLIN INSTITUTE OF HEALTH,10438.0,314712.0,401.0,30.14826211917992,GERMANY (FED REP GER),0,Type-0,0.9195109963519608
BERLIN SCHOOL OF ECONOMICS & LAW,107.0,11784.0,35.0,110.13,GERMANY (FED REP GER),0,Type-0,-0.9162332000021156
BERMA RES GRP,9.0,7470.0,4.0,830.0,nan,0,Type-0,-0.6317585750087531
BERMUDA INSTITUTE OF OCEAN SCIENCES,115.0,7955.0,8.0,69.17,BERMUDA,0,Type-0,-0.8966289924975787
BERN UNIV APPL SCI,416.0,5472.0,3.0,13.150000000000002,nan,0,Type-0,-0.8367249761058159
BERNHARD NOCHT INSTITUT FUR TROPENMEDIZIN,1218.0,34728.0,26.0,28.51060755336617,GERMANY (FED REP GER),0,Type-0,-0.8023381719727204
BERNSTEIN CTR COMPUTAT NEUROSCI,268.0,8848.0,5.0,33.01,nan,0,Type-0,-0.8590514509256317
"BERRY CONSULTANTS, LLC",166.0,14587.0,30.0,87.87,USA,0,Type-0,-0.8989378607282597
BETH ISRAEL DEACONESS MEDICAL CENTER,25491.0,941440.0,983.0,36.932276097446156,USA,2,Type-2,0.9539754632133408
BETHESDA ZIEKENHUIS,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
BETSI CADWALADR UNIV HLTH BOARD,195.0,5050.0,8.0,25.9,nan,0,Type-0,-0.8522519125361555
BEZMIALEM VAKIF UNIVERSITY,2368.0,21742.0,13.0,9.18,TURKIYE,0,Type-0,-0.7435246874781704
BGI PATHOGENESIS PHARMACEUT TECHNOL,2.0,6490.0,1.0,3245.0,nan,3,Type-3,-0.2285200262058205
BHABHA ATOMIC RESEARCH CENTER (BARC),13815.0,214950.0,61.0,15.558914947520812,INDIA,0,Type-0,0.6394478391335325
BHARATHIAR UNIVERSITY,3928.0,75536.0,24.0,19.231876272912423,INDIA,0,Type-0,-0.5718415411133874
BHARATHIDASAN UNIVERSITY,3170.0,47824.0,4.0,15.0863785488959,INDIA,0,Type-0,-0.6888381146686817
BHARATI VIDYAPEETH DEEMED UNIVERSITY,285.0,4978.0,2.0,17.47,INDIA,0,Type-0,-0.8452364094360317
BI NORWEGIAN BUSINESS SCHOOL,1764.0,35317.0,31.0,20.021530612244895,NORWAY,0,Type-0,-0.7635096472331876
BIALYSTOK UNIVERSITY OF TECHNOLOGY,1150.0,8777.0,1.0,7.63,POLAND,0,Type-0,-0.80879427234875
BIDHAN CHANDRA AGRICULTURAL UNIVERSITY,459.0,5465.0,2.0,11.910000000000002,INDIA,0,Type-0,-0.834913877197908
BILECIK SEYH EDEBALI UNIVERSITY,389.0,5052.0,2.0,12.989999999999998,TURKIYE,0,Type-0,-0.8379750111019691
BILL & MELINDA GATES FOUNDATION,1315.0,43394.0,44.0,32.997612167300375,USA,0,Type-0,-0.7789534592158494
"BINGHAMTON UNIVERSITY, SUNY",3781.0,75887.0,44.0,20.0727691087014,USA,0,Type-0,-0.5530656284070627
BINGOL UNIVERSITY,297.0,4836.0,3.0,16.28,TURKIYE,0,Type-0,-0.8431414412918807
BINZHOU MEDICAL UNIVERSITY,4348.0,78683.0,53.0,18.096442042318305,CHINA MAINLAND,0,Type-0,-0.4581253409190627
BIOBYTE SOLUT GMBH,23.0,27581.0,15.0,1199.17,nan,0,Type-0,-0.44555444248320347
BIOCRUCES HLTH RES INST,116.0,13685.0,9.0,117.97,nan,0,Type-0,-0.9392053360206847
BIODONOSTIA RES INST,145.0,7128.0,8.0,49.16,nan,0,Type-0,-0.8766435910872247
BIOFUEL RES TEAM BRTEAM,121.0,8078.0,18.0,66.76,nan,0,Type-0,-0.8881412640569646
"BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE, CAAS",111.0,3971.0,5.0,35.77,CHINA MAINLAND,0,Type-0,-0.866180981010411
BIOGEN,1707.0,88314.0,85.0,51.73611599297013,USA,0,Type-0,-0.6439853238473758
BIOINSILICO TECHNOL,18.0,15706.0,12.0,872.56,nan,0,Type-0,-0.5925854050535008
BIOISI,337.0,11952.0,28.0,35.47,PORTUGAL,0,Type-0,-0.8415620495099942
BIOLAND LAB,548.0,25530.0,26.0,46.58649635036496,CHINA MAINLAND,0,Type-0,-0.848187438847608
BIOLOGY CENTRE OF THE CZECH ACADEMY OF SCIENCES,3928.0,75205.0,50.0,19.14480651731161,CZECH REPUBLIC,0,Type-0,-0.5239942078708981
BIOMED RES NETWORKING CTR EPIDEMIOL & PUBL HLTH C,21.0,13521.0,6.0,643.86,nan,0,Type-0,-0.751192989024
BIOMED RES NETWORKING CTR MENTAL HLTH NETWORK CIB,51.0,33891.0,34.0,664.5317647058822,nan,0,Type-0,-0.6856185117148557
BIONTECH SE,174.0,27988.0,33.0,160.85,GERMANY (FED REP GER),0,Type-0,-0.9610182975589899
BIOTECHMED GRAZ,423.0,27132.0,19.0,64.14245862884161,nan,0,Type-0,-0.8760435283800809
BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),14331.0,529990.0,463.0,36.98095666736446,ENGLAND,0,Type-0,0.9548176294694307
"BIOTECHNOLOGY RESEARCH INSTITUTE, CAAS",429.0,12500.0,34.0,29.14,CHINA MAINLAND,0,Type-0,-0.8255337944553419
BIOVERSITY INTERNATIONAL,655.0,19769.0,17.0,30.182580152671758,ITALY,0,Type-0,-0.8355087188589763
BIRBAL SAHNI INSTITUTE OF PALAEOBOTANY (BSIP),633.0,7164.0,2.0,11.32,INDIA,0,Type-0,-0.829059454911464
BIRDLIFE INTERNATIONAL,342.0,18489.0,17.0,54.06,ENGLAND,0,Type-0,-0.8701146170584964
BIRJAND UNIVERSITY OF MEDICAL SCIENCES,959.0,43981.0,45.0,45.85817518248176,IRAN,0,Type-0,-0.8072031076305276
BIRKBECK UNIVERSITY LONDON,2916.0,54556.0,44.0,18.709286694101507,ENGLAND,0,Type-0,-0.6599585114493566
BIRLA INSTITUTE OF TECHNOLOGY & SCIENCE PILANI (BITS PILANI),7135.0,112459.0,55.0,15.760508759635599,INDIA,0,Type-0,0.0466455596241892
BIRLA INSTITUTE OF TECHNOLOGY MESRA,1588.0,20111.0,17.0,12.668362720403023,INDIA,0,Type-0,-0.7825633125460938
BIRMINGHAM CITY UNIVERSITY,1554.0,51396.0,40.0,33.07159588159588,ENGLAND,0,Type-0,-0.7693796378487371
BIRMINGHAM HLTH PARTNERS,254.0,10748.0,12.0,42.31,nan,0,Type-0,-0.8643351129883923
BIRMINGHAM WOMEN'S HOSPITAL,619.0,13302.0,11.0,21.49,ENGLAND,0,Type-0,-0.8329624799381665
BIRMINGHAM WOMENS & CHILDRENS NHS FDN TRUST,482.0,9579.0,20.0,19.87,nan,0,Type-0,-0.8285299356272453
BIRMINGHAM WOMENS NHS FOUNDATION TRUST,619.0,13302.0,11.0,21.49,nan,0,Type-0,-0.8329624799381665
BIRUNI UNIVERSITY,891.0,6380.0,7.0,7.16,TURKIYE,0,Type-0,-0.8136796445328912
BIRZEIT UNIVERSITY,247.0,76070.0,52.0,307.97303643724695,PALESTINE,0,Type-0,-0.9454653681507704
BISPEBJERG HOSPITAL,5678.0,216065.0,173.0,38.055586474110605,DENMARK,0,Type-0,0.6957507017741367
BJERKNES CENTRE FOR CLIMATE RESEARCH,1954.0,63673.0,75.0,32.587911975435006,NORWAY,0,Type-0,-0.667745490458173
BJORKNES UNIV COLL,40.0,2185.0,1.0,54.61999999999999,nan,0,Type-0,-0.8881364782010536
BLACK DOG INSTITUTE,1232.0,43918.0,50.0,35.646038961038954,AUSTRALIA,0,Type-0,-0.7764043924962967
BLACKTOWN & MOUNT DRUITT HOSPITAL,578.0,33389.0,39.0,57.77000000000001,AUSTRALIA,0,Type-0,-0.845284164749242
BLDE (DEEMED TO BE UNIVERSITY),54.0,8147.0,9.0,150.87,INDIA,0,Type-0,-0.9627788105124105
BLDG & RD RES INST,3.0,5095.0,2.0,1698.33,nan,0,Type-0,-0.35909724570166557
BLEKINGE INSTITUTE TECHNOLOGY,383.0,5599.0,4.0,14.62,SWEDEN,0,Type-0,-0.838456841265579
BLOODWORKS NORTHWEST,136.0,5885.0,7.0,43.27,nan,0,Type-0,-0.8716957866465042
BLOOMBERG KIMMEL INST CANC IMMUNOTHERAPY JOHNS HO,10.0,7844.0,2.0,784.4,nan,0,Type-0,-0.6611323802067596
BLOSSOM SPECIALIST MED CTR,19.0,10458.0,8.0,550.42,nan,0,Type-0,-0.8265896046414464
BLUE RIDGE INST MED RES,39.0,5622.0,14.0,144.15,nan,0,Type-0,-0.9563971007917925
BLUEBIRD BIO,29.0,5526.0,12.0,190.55,nan,0,Type-0,-0.9820550934217703
BLUMENAU SERV MED SC LTDA,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
BMJ,59.0,13401.0,11.0,227.14,nan,0,Type-0,-0.9953437434218162
BMJ OPEN,2.0,16889.0,1.0,8444.5,nan,3,Type-3,-0.14331675087038256
BMJ OPEN EDITORIAL OFF,1.0,16864.0,1.0,16864.0,nan,3,Type-3,-0.11873873847388673
BMW AG,542.0,14456.0,12.0,26.671974169741695,GERMANY (FED REP GER),0,Type-0,-0.839760872204231
BNAI ZION MEDICAL CENTER,728.0,21487.0,14.0,29.520000000000003,ISRAEL,0,Type-0,-0.8344018948325832
BOCCONI UNIVERSITY,3201.0,75301.0,73.0,23.521749453295843,ITALY,0,Type-0,-0.5441478771290729
BOEHRINGER INGELHEIM,4457.0,146552.0,150.0,32.88150774063271,GERMANY (FED REP GER),0,Type-0,0.29087904648856155
BOEING,416.0,7320.0,1.0,17.6,USA,0,Type-0,-0.8421136043443925
BOGAZICI UNIVERSITY,5336.0,122304.0,91.0,22.920269865067464,TURKIYE,0,Type-0,0.0030428903226495164
BOGOLYUBOV INSTITUTE FOR THEORETICAL PHYSICS,1214.0,21271.0,9.0,17.52,UKRAINE,0,Type-0,-0.8084522042848131
BOGOMOLETS NATIONAL MEDICAL UNIVERSITY,282.0,4523.0,5.0,16.04,UKRAINE,0,Type-0,-0.842062867282388
BOGOR AGRICULTURAL UNIVERSITY,1966.0,25859.0,15.0,13.153880976602238,INDONESIA,0,Type-0,-0.7654736387585577
BOHAI UNIVERSITY,3147.0,83992.0,190.0,26.688922783603434,CHINA MAINLAND,0,Type-0,0.013097074622731453
BOHDAN DOBRZANSKI INSTITUTE OF AGROPHYSICS OF THE POLISH ACADEMY OF SCIENCES,344.0,7002.0,5.0,20.35,POLAND,0,Type-0,-0.8444833338815312
BOISE STATE UNIVERSITY,2530.0,48726.0,41.0,19.2588814229249,USA,0,Type-0,-0.6981710364892842
BOKU UNIVERSITY,9805.0,231114.0,175.0,23.57108414074452,AUSTRIA,0,Type-0,0.8943206145294534
BOMBAY HOSPITAL & MEDICAL RESEARCH CENTRE,201.0,10819.0,8.0,53.83,INDIA,0,Type-0,-0.8796785550085399
BON SECOURS CANC INST,34.0,7548.0,1.0,222.0,nan,0,Type-0,-0.9936991838953297
BOND UNIVERSITY,2313.0,103515.0,58.0,44.75162127107652,AUSTRALIA,0,Type-0,-0.6336261289361311
"BORESKOV INSTITUTE OF CATALYSIS, SIBERIAN BRANCH, RUSSIAN ACADEMY OF SCIENCES",2995.0,39856.0,8.0,13.306514190317193,RUSSIA,0,Type-0,-0.7030888692125665
BOSCH,1602.0,47849.0,43.0,29.869188514357056,GERMANY (FED REP GER),0,Type-0,-0.7612858791391571
BOSE INSTITUTE,110.0,4110.0,4.0,37.36000000000001,INDIA,0,Type-0,-0.8683377624028549
BOSTON CHILDREN'S HOSPITAL,29023.0,1053891.0,884.0,36.310951659029044,USA,2,Type-2,0.9682025557836341
BOSTON COLLEGE,6239.0,150116.0,127.0,24.060817438692098,USA,0,Type-0,0.46630342672800723
BOSTON MEDICAL CENTER,6236.0,147551.0,155.0,23.658657793457348,USA,0,Type-0,0.5652736684419696
BOSTON SCIENTIFIC,537.0,15185.0,20.0,28.28,USA,0,Type-0,-0.8352846238804922
BOSTON UNIVERSITY,46765.0,1434285.0,1285.0,30.670668020955837,USA,2,Type-2,0.9841440929182276
BOT GARDEN MEISE,254.0,6455.0,7.0,25.41,nan,0,Type-0,-0.850770212442329
BOTANICAL SURVEY OF INDIA (BSI),542.0,4045.0,8.0,7.46,INDIA,0,Type-0,-0.8242573452819143
BOTHO UNIV BOTSWANA,11.0,16825.0,5.0,1529.55,nan,0,Type-0,-0.38037199765424157
BOTSWANA-HARVARD AIDS INSTITUTE PARTNERSHIP,104.0,4993.0,9.0,48.01,BOTSWANA,0,Type-0,-0.8759761335562348
BOURNEMOUTH UNIVERSITY,3681.0,121755.0,111.0,33.0786579733768,ENGLAND,0,Type-0,-0.1739826926595344
BOWLING GREEN STATE UNIVERSITY,1744.0,27190.0,17.0,15.59055619266055,USA,0,Type-0,-0.7764904309234948
BOX HILL HOSPITAL,399.0,12130.0,13.0,30.399999999999995,AUSTRALIA,0,Type-0,-0.8473212290580603
BOYCE THOMPSON INSTITUTE FOR PLANT RESEARCH,574.0,23032.0,43.0,40.13,USA,0,Type-0,-0.8214851076371515
BOYS TOWN NATIONAL RESEARCH HOSPITAL,271.0,4817.0,2.0,17.77,USA,0,Type-0,-0.8459211403520079
BOZOK UNIVERSITY,296.0,6820.0,5.0,23.04,TURKIYE,0,Type-0,-0.8485003132472687
BP,224.0,3937.0,2.0,17.58,ENGLAND,0,Type-0,-0.8470479984569612
BRAC UNIVERSITY,623.0,44840.0,38.0,71.9747191011236,BANGLADESH,0,Type-0,-0.8585997725891747
BRADFORD ROYAL INFIRMARY,336.0,9722.0,11.0,28.93,ENGLAND,0,Type-0,-0.8491909168790095
BRADFORD TEACHING HOSP NHS FDN TRUST,425.0,13357.0,14.0,31.43,nan,0,Type-0,-0.8468062399792997
BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,336.0,9722.0,11.0,28.93,nan,0,Type-0,-0.8491909168790095
BRADLEY HOSP,8.0,4563.0,3.0,570.38,nan,0,Type-0,-0.8177847317177215
BRAIN & COGNIT DISCOVERY FDN,162.0,6632.0,19.0,40.94,nan,0,Type-0,-0.8602857400366777
BRANDEIS UNIVERSITY,4579.0,174980.0,119.0,38.21241100677004,USA,0,Type-0,0.27068240666718507
BRANDENBURG UNIVERSITY OF TECHNOLOGY COTTBUS,2654.0,58316.0,41.0,21.97311228334589,GERMANY (FED REP GER),0,Type-0,-0.6844612459157066
BRANDON UNIVERSITY,434.0,10164.0,21.0,23.42,CANADA,0,Type-0,-0.8327102442397849
BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY,8465.0,160626.0,97.0,18.976359125812166,GERMANY (FED REP GER),0,Type-0,0.5423576462475244
BRAZILIAN CLIN RES INST,63.0,5980.0,11.0,94.92,nan,0,Type-0,-0.9194570349964308
BREAST CANCER TRIALS AUSTRALIA,64.0,4828.0,11.0,75.44,AUSTRALIA,0,Type-0,-0.9019122343459101
BREAST INTERNATIONAL GROUP,107.0,9674.0,16.0,90.41,BELGIUM,0,Type-0,-0.9122786428131419
BREDA UNIVERSITY OF APPLIED SCIENCES,152.0,3662.0,6.0,24.09,NETHERLANDS,0,Type-0,-0.8529310733569153
BRIEN HOLDEN VISION INSTITUTE,258.0,65968.0,51.0,255.69000000000003,AUSTRALIA,0,Type-0,-0.9741670546437865
BRIGHAM & WOMEN'S HOSPITAL,60129.0,2603241.0,2855.0,43.2949723095345,USA,2,Type-2,0.93451477779396
BRIGHAM YOUNG UNIVERSITY,8649.0,194627.0,130.0,22.503776159093533,USA,0,Type-0,0.7488186695198998
BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,793.0,25768.0,22.0,32.49,ENGLAND,0,Type-0,-0.8283232995528395
BRISTOL EYE HOSPITAL,298.0,14782.0,10.0,49.6,ENGLAND,0,Type-0,-0.8715022224190815
BRISTOL HAEMATOLOGY & ONCOLOGY CENTRE,170.0,8785.0,11.0,51.68,ENGLAND,0,Type-0,-0.8766657211353935
BRISTOL ROYAL HOSPITAL FOR CHILDREN,909.0,17788.0,12.0,19.57,ENGLAND,0,Type-0,-0.8202049644650131
BRISTOL ROYAL INFIRMARY,502.0,13665.0,14.0,27.22,ENGLAND,0,Type-0,-0.8401626512707755
BRISTOL UROL INST,72.0,4490.0,7.0,62.36,nan,0,Type-0,-0.8916831519680504
BRISTOL-MYERS SQUIBB,6163.0,321218.0,349.0,52.12281680999513,USA,0,Type-0,0.800308141762876
BRITISH COLUMBIA CANC,102.0,5529.0,13.0,54.21,nan,0,Type-0,-0.8795827829786088
BRITISH COLUMBIA CANCER AGENCY,4884.0,251719.0,280.0,51.540511875511875,CANADA,0,Type-0,0.7120529002527238
BRITISH COLUMBIA CTR SUBST USE,194.0,2257.0,3.0,11.63,nan,0,Type-0,-0.8414228113638036
BRITISH TRUST FOR ORNITHOLOGY,463.0,10971.0,10.0,23.69622030237581,ENGLAND,0,Type-0,-0.8408296015011234
BRITISH UNIVERSITY IN EGYPT,1871.0,44868.0,37.0,23.980010689470873,EGYPT,0,Type-0,-0.7506926502831855
BRNO UNIVERSITY OF TECHNOLOGY,5919.0,91235.0,39.0,15.414341949653656,CZECH REPUBLIC,0,Type-0,-0.25196316941207775
BROAD INSTITUTE,13259.0,1155772.0,1307.0,87.17123161626066,USA,2,Type-2,0.8285114993536659
BROADCOM,245.0,4246.0,0.0,17.33,USA,0,Type-0,-0.8473896534167614
BROCK UNIVERSITY,2826.0,36658.0,17.0,12.969341825902335,CANADA,0,Type-0,-0.7087244135929305
BROOKHAVEN NATIONAL LABORATORY,11874.0,448823.0,444.0,37.79957722755601,USA,0,Type-0,0.9357517511112078
BROOKINGS INSTITUTION,381.0,4129.0,2.0,10.84,USA,0,Type-0,-0.8361658405380887
BROOKLYN COLLEGE (CUNY),595.0,8542.0,9.0,14.359361344537815,USA,0,Type-0,-0.8284445053400625
BROOKLYN HOSPITAL CENTER,198.0,5289.0,2.0,26.71,USA,0,Type-0,-0.8566541597437984
BROOMFIELD HOSPITAL,309.0,6022.0,4.0,19.49,ENGLAND,0,Type-0,-0.8452907068700544
BROWN UNIVERSITY,37529.0,1058918.0,874.0,28.21582109835061,USA,2,Type-2,0.9909932890856797
BRUKER BIOSPIN GMBH,451.0,31368.0,2.0,69.54977827050999,GERMANY (FED REP GER),0,Type-0,-0.8876630651572605
BRUKER CORPORATION,824.0,42440.0,12.0,51.508737864077666,USA,0,Type-0,-0.8492785446946415
BRUNEL UNIVERSITY,9905.0,247708.0,188.0,25.00789904088844,ENGLAND,0,Type-0,0.9151458028638798
BU ALI SINA UNIVERSITY,3725.0,64292.0,20.0,17.259425503355704,IRAN,0,Type-0,-0.6122202852634189
BUCHAREST EMERGENCY HOSP,17.0,23028.0,11.0,1354.59,nan,0,Type-0,-0.40992126139157226
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,669.0,69385.0,71.0,103.71529147982062,ROMANIA,0,Type-0,-0.8313386363131712
BUCK INSTITUTE FOR RESEARCH ON AGING,804.0,71139.0,63.0,88.48246268656716,USA,0,Type-0,-0.8216590685525181
BUDAPEST UNIVERSITY OF TECHNOLOGY & ECONOMICS,6095.0,83376.0,27.0,13.677745693191138,HUNGARY,0,Type-0,-0.2845786859220759
BUDDHIST TZU CHI GENERAL HOSPITAL,3617.0,45539.0,20.0,12.59384849322643,TAIWAN,0,Type-0,-0.6388081518257317
BUDKER INSTITUTE OF NUCLEAR PHYSICS,3379.0,119577.0,92.0,35.39,RUSSIA,0,Type-0,-0.33426840243735756
BUFALINI HOSP,247.0,5442.0,5.0,22.03,nan,0,Type-0,-0.8489137086423403
BULGARIAN ACADEMY OF SCIENCES,11189.0,188202.0,130.0,16.818808651354008,BULGARIA,0,Type-0,0.773693502869419
BULOVKA UNIVERSITY HOSPITAL,226.0,10154.0,6.0,44.93,CZECH REPUBLIC,0,Type-0,-0.8713682669014511
BUNDESWEHR UNIVERSITY MUNICH,977.0,12968.0,8.0,13.27360286591607,GERMANY (FED REP GER),0,Type-0,-0.815184587522756
BUR CHILD FAMILY & COMMUNITY WELLNESS,3.0,7311.0,3.0,2437.0,nan,0,Type-0,-0.27413605780650535
BUR INT HLTH COOPERAT,3.0,4944.0,2.0,1648.0,nan,0,Type-0,-0.36765975580395976
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM),2138.0,45856.0,16.0,21.445364826941063,FRANCE,0,Type-0,-0.754235041233888
BUREAU OF METEOROLOGY - AUSTRALIA,1064.0,29117.0,33.0,27.37,AUSTRALIA,0,Type-0,-0.8014026320620884
BURKE INTERNAL MED & RES,9.0,7610.0,5.0,845.56,nan,0,Type-0,-0.6216478868433232
BURNET INSTITUTE,1890.0,71403.0,61.0,37.77781481481481,AUSTRALIA,0,Type-0,-0.7041609784060083
BURSA TECHNICAL UNIVERSITY,482.0,6433.0,1.0,13.35,TURKIYE,0,Type-0,-0.8361658580264233
BUSH SCHOOL OF GOVERNMENT & PUBLIC SERVICE,173.0,2257.0,0.0,13.05,USA,0,Type-0,-0.8452105080038632
BUSHEHR UNIV MED SCI,606.0,21276.0,21.0,35.11072607260726,nan,0,Type-0,-0.8388542575131634
BUTLER HOSPITAL RHODE ISLAND,634.0,22400.0,24.0,35.32984227129337,USA,0,Type-0,-0.8354485484980949
